ct_health,t_health,ct_money,t_money,time_left,bomb_planted,ct_players_alive,t_players_alive,round_winner_numeric
232.0,17.0,2250.0,1650.0,26.79,0,3.0,1.0,1
417.0,202.0,7350.0,250.0,86.87,0,5.0,3.0,1
300.0,34.0,6600.0,700.0,86.88,0,3.0,1.0,1
500.0,484.0,700.0,450.0,89.93,0,5.0,5.0,1
253.0,200.0,1000.0,600.0,69.93,0,3.0,2.0,1
303.0,283.0,550.0,8500.0,89.91,0,4.0,4.0,0
136.0,100.0,800.0,6450.0,37.44,1,2.0,3.0,0
124.0,45.0,1100.0,4250.0,17.44,1,2.0,2.0,0
300.0,226.0,400.0,8500.0,89.92,0,3.0,4.0,1
217.0,104.0,1300.0,4400.0,69.88,0,3.0,2.0,1
191.0,23.0,1300.0,3250.0,49.88,0,3.0,1.0,1
407.0,76.0,15450.0,2200.0,89.94,0,5.0,1.0,1
400.0,400.0,17500.0,700.0,49.88,0,4.0,4.0,1
202.0,100.0,16400.0,300.0,29.91,0,3.0,1.0,1
500.0,416.0,21600.0,8600.0,89.91,0,5.0,5.0,0
500.0,416.0,21600.0,8600.0,69.89,0,5.0,5.0,0
215.0,388.0,14450.0,9000.0,49.89,0,3.0,5.0,0
215.0,388.0,14450.0,9300.0,32.91,1,3.0,5.0,0
215.0,388.0,14450.0,9300.0,12.91,1,3.0,5.0,0
500.0,480.0,13200.0,10600.0,84.89,0,5.0,5.0,0
500.0,480.0,13200.0,10600.0,64.84,0,5.0,5.0,0
300.0,270.0,9200.0,7050.0,44.84,0,3.0,4.0,0
200.0,180.0,6200.0,4550.0,24.84,0,2.0,2.0,0
200.0,180.0,6200.0,4850.0,23.48,1,2.0,2.0,0
500.0,300.0,450.0,4900.0,89.92,0,5.0,3.0,1
500.0,200.0,550.0,2900.0,69.92,0,5.0,2.0,1
366.0,100.0,550.0,2900.0,49.92,0,4.0,1.0,1
200.0,187.0,2650.0,1900.0,49.83,0,2.0,3.0,0
173.0,142.0,2950.0,600.0,34.75,1,2.0,2.0,0
67.0,42.0,350.0,600.0,14.75,1,1.0,1.0,0
498.0,500.0,1550.0,2100.0,90.62,0,5.0,5.0,0
298.0,451.0,1450.0,2500.0,70.62,0,3.0,5.0,0
298.0,351.0,2050.0,2400.0,50.62,0,3.0,4.0,0
298.0,351.0,2050.0,2400.0,30.62,0,3.0,4.0,0
369.0,400.0,9900.0,11150.0,89.88,0,4.0,4.0,0
300.0,375.0,7650.0,11450.0,69.88,0,3.0,4.0,0
200.0,375.0,5700.0,11750.0,49.88,0,2.0,4.0,0
112.0,115.0,700.0,13100.0,89.85,0,2.0,2.0,0
112.0,115.0,700.0,13400.0,30.55,1,2.0,2.0,0
112.0,15.0,1000.0,5100.0,10.55,1,2.0,1.0,0
295.0,465.0,9450.0,16450.0,89.9,0,4.0,5.0,0
89.0,439.0,2600.0,17350.0,69.84,0,1.0,5.0,0
89.0,439.0,2600.0,17650.0,36.65,1,1.0,5.0,0
426.0,300.0,950.0,18250.0,89.86,0,5.0,3.0,1
500.0,400.0,1000.0,500.0,89.89,0,5.0,4.0,1
98.0,81.0,900.0,250.0,69.89,0,2.0,2.0,1
367.0,123.0,1500.0,300.0,89.91,0,4.0,2.0,1
373.0,251.0,10300.0,7050.0,89.93,0,4.0,3.0,1
373.0,100.0,10900.0,2150.0,69.93,0,4.0,1.0,1
500.0,499.0,23050.0,350.0,89.88,0,5.0,5.0,1
500.0,499.0,23050.0,350.0,69.88,0,5.0,5.0,1
500.0,499.0,23050.0,350.0,49.88,0,5.0,5.0,1
421.0,407.0,23050.0,350.0,29.88,0,5.0,5.0,1
300.0,300.0,13400.0,4550.0,89.93,0,3.0,3.0,1
100.0,40.0,7200.0,2800.0,30.58,1,1.0,1.0,1
500.0,418.0,13100.0,4400.0,89.87,0,5.0,5.0,0
342.0,318.0,10650.0,4550.0,69.87,0,4.0,4.0,0
100.0,151.0,3250.0,2850.0,49.85,0,1.0,2.0,0
300.0,233.0,2050.0,7400.0,89.91,0,3.0,4.0,1
273.0,31.0,2950.0,1200.0,69.91,0,3.0,1.0,1
500.0,487.0,6900.0,900.0,89.86,0,5.0,5.0,1
400.0,119.0,7800.0,300.0,69.86,0,4.0,2.0,1
274.0,100.0,4950.0,100.0,49.86,0,3.0,1.0,1
274.0,100.0,4950.0,100.0,29.86,0,3.0,1.0,1
274.0,100.0,4950.0,100.0,9.86,0,3.0,1.0,1
500.0,480.0,11050.0,650.0,69.87,0,5.0,5.0,1
418.0,267.0,11650.0,650.0,49.87,0,5.0,3.0,1
140.0,125.0,2750.0,1450.0,29.87,0,2.0,2.0,1
377.0,100.0,1800.0,0.0,94.95,0,4.0,1.0,1
343.0,11.0,1800.0,0.0,74.95,0,4.0,1.0,1
243.0,11.0,1650.0,300.0,54.95,0,3.0,1.0,1
243.0,11.0,1650.0,300.0,34.95,0,3.0,1.0,1
500.0,424.0,150.0,10650.0,94.95,0,5.0,5.0,1
500.0,291.0,750.0,6550.0,74.95,0,5.0,3.0,1
409.0,120.0,1350.0,4350.0,54.95,0,5.0,2.0,1
398.0,20.0,1650.0,2000.0,34.95,0,5.0,1.0,1
498.0,500.0,12500.0,150.0,94.95,0,5.0,5.0,1
498.0,500.0,12500.0,150.0,74.95,0,5.0,5.0,1
398.0,400.0,10450.0,450.0,54.95,0,4.0,4.0,1
313.0,315.0,10450.0,450.0,34.95,0,4.0,4.0,1
298.0,315.0,7950.0,750.0,14.95,0,3.0,4.0,1
348.0,303.0,6950.0,4950.0,38.5,1,4.0,4.0,0
203.0,203.0,6300.0,5250.0,18.5,1,3.0,4.0,0
365.0,474.0,950.0,6300.0,94.95,0,4.0,5.0,0
300.0,374.0,1150.0,6150.0,74.95,0,3.0,4.0,0
100.0,255.0,100.0,3650.0,37.53,1,1.0,3.0,0
207.0,400.0,5850.0,12000.0,36.05,1,3.0,4.0,0
207.0,400.0,5850.0,12000.0,16.05,1,3.0,4.0,0
300.0,400.0,100.0,20400.0,94.95,0,3.0,4.0,0
409.0,471.0,10750.0,32150.0,94.95,0,5.0,5.0,0
129.0,230.0,4900.0,21850.0,74.95,0,2.0,3.0,0
129.0,171.0,5200.0,15000.0,54.95,0,2.0,2.0,0
500.0,400.0,1200.0,24350.0,87.32,0,5.0,4.0,0
400.0,300.0,800.0,19450.0,67.32,0,4.0,3.0,0
300.0,300.0,750.0,20050.0,32.59,1,3.0,3.0,0
6.0,132.0,750.0,11200.0,12.59,1,1.0,2.0,0
200.0,423.0,4800.0,35350.0,74.94,0,2.0,5.0,0
200.0,406.0,4800.0,35650.0,27.03,1,2.0,5.0,0
100.0,283.0,2750.0,19850.0,7.03,1,1.0,3.0,0
374.0,400.0,700.0,31050.0,94.94,0,4.0,4.0,1
260.0,166.0,1100.0,11100.0,74.94,0,3.0,2.0,1
500.0,471.0,4250.0,25000.0,74.94,0,5.0,5.0,0
300.0,377.0,2600.0,20500.0,54.94,0,3.0,4.0,0
364.0,400.0,8500.0,18950.0,74.94,0,4.0,4.0,0
200.0,286.0,5550.0,8150.0,25.09,1,2.0,3.0,0
200.0,286.0,5550.0,8150.0,5.09,1,2.0,3.0,0
500.0,400.0,7450.0,26250.0,94.95,0,5.0,4.0,1
102.0,81.0,3500.0,6900.0,74.95,0,2.0,1.0,1
74.0,15.0,3150.0,7200.0,54.95,0,1.0,1.0,1
45.0,0.0,3450.0,0.0,22.31,1,1.0,0.0,1
400.0,500.0,2600.0,7300.0,94.93,0,4.0,5.0,0
500.0,454.0,550.0,950.0,38.33,1,5.0,5.0,0
368.0,269.0,1000.0,950.0,18.33,1,4.0,3.0,0
493.0,500.0,8050.0,1400.0,74.95,0,5.0,5.0,0
493.0,500.0,8050.0,1400.0,54.95,0,5.0,5.0,0
171.0,324.0,2350.0,1300.0,34.95,0,2.0,4.0,0
500.0,372.0,500.0,7350.0,94.94,0,5.0,4.0,1
401.0,300.0,5750.0,50.0,94.94,0,5.0,3.0,1
401.0,300.0,5750.0,50.0,74.94,0,5.0,3.0,1
301.0,300.0,4900.0,350.0,54.94,0,4.0,3.0,1
135.0,100.0,3500.0,600.0,34.94,0,3.0,1.0,1
331.0,170.0,9400.0,3600.0,74.94,0,5.0,2.0,1
500.0,453.0,20750.0,500.0,88.15,0,5.0,5.0,1
400.0,287.0,14700.0,750.0,68.15,0,4.0,4.0,1
400.0,287.0,14700.0,750.0,48.15,0,4.0,4.0,1
313.0,187.0,15000.0,600.0,28.15,0,4.0,3.0,1
213.0,100.0,10250.0,450.0,8.15,0,3.0,1.0,1
400.0,400.0,15300.0,7550.0,94.94,0,4.0,4.0,1
259.0,242.0,14150.0,5650.0,74.94,0,3.0,3.0,1
259.0,242.0,14150.0,5650.0,54.94,0,3.0,3.0,1
259.0,242.0,14150.0,5650.0,34.94,0,3.0,3.0,1
100.0,11.0,5750.0,2600.0,14.94,0,1.0,1.0,1
478.0,400.0,13500.0,2150.0,93.52,0,5.0,4.0,1
400.0,400.0,11400.0,2450.0,73.52,0,4.0,4.0,1
400.0,392.0,11400.0,2450.0,53.52,0,4.0,4.0,1
370.0,200.0,12000.0,950.0,33.52,0,4.0,2.0,1
178.0,71.0,250.0,400.0,74.9,0,2.0,1.0,0
78.0,42.0,100.0,1000.0,37.9,1,1.0,1.0,0
426.0,400.0,1800.0,1250.0,94.91,0,5.0,4.0,1
310.0,186.0,1950.0,550.0,35.83,1,4.0,3.0,1
140.0,25.0,1900.0,300.0,15.83,1,2.0,1.0,1
500.0,293.0,2350.0,6450.0,94.91,0,5.0,3.0,1
500.0,262.0,2350.0,6450.0,74.91,0,5.0,3.0,1
500.0,262.0,2350.0,6450.0,54.91,0,5.0,3.0,1
454.0,374.0,13300.0,300.0,94.91,0,5.0,5.0,0
454.0,374.0,13300.0,300.0,74.91,0,5.0,5.0,0
454.0,374.0,13300.0,300.0,54.91,0,5.0,5.0,0
167.0,293.0,4250.0,1200.0,34.91,0,2.0,5.0,0
167.0,293.0,4250.0,1500.0,30.4,1,2.0,5.0,0
167.0,259.0,4250.0,1500.0,10.4,1,2.0,5.0,0
341.0,178.0,2700.0,2200.0,74.91,0,4.0,2.0,1
232.0,78.0,2900.0,350.0,54.91,0,3.0,1.0,1
500.0,455.0,4050.0,12950.0,74.92,0,5.0,5.0,1
500.0,455.0,4050.0,12950.0,54.92,0,5.0,5.0,1
500.0,455.0,4050.0,12950.0,34.92,0,5.0,5.0,1
400.0,355.0,3800.0,10600.0,14.92,0,4.0,4.0,1
500.0,475.0,7300.0,550.0,94.91,0,5.0,5.0,1
500.0,498.0,15600.0,10250.0,94.91,0,5.0,5.0,1
400.0,200.0,12600.0,4000.0,74.91,0,4.0,2.0,1
400.0,393.0,14950.0,1150.0,88.41,0,4.0,4.0,1
388.0,293.0,15250.0,850.0,68.41,0,4.0,3.0,1
375.0,293.0,15250.0,850.0,48.41,0,4.0,3.0,1
375.0,291.0,15250.0,850.0,28.41,0,4.0,3.0,1
275.0,164.0,11600.0,900.0,8.41,0,3.0,2.0,1
499.0,400.0,24950.0,5800.0,94.91,0,5.0,4.0,0
499.0,400.0,24950.0,5800.0,74.91,0,5.0,4.0,0
268.0,227.0,17200.0,6700.0,36.34,1,3.0,4.0,0
72.0,54.0,8450.0,750.0,16.34,1,1.0,1.0,0
500.0,463.0,3500.0,5450.0,94.91,0,5.0,5.0,0
152.0,270.0,2350.0,5900.0,74.91,0,2.0,4.0,0
309.0,500.0,10350.0,11400.0,74.91,0,4.0,5.0,0
200.0,420.0,4400.0,12300.0,33.71,1,2.0,5.0,0
200.0,420.0,4400.0,12300.0,13.71,1,2.0,5.0,0
400.0,400.0,300.0,17000.0,94.92,0,4.0,4.0,0
300.0,272.0,300.0,17300.0,74.92,0,3.0,4.0,0
100.0,228.0,0.0,14900.0,23.09,1,1.0,3.0,0
100.0,228.0,0.0,14900.0,3.09,1,1.0,3.0,0
486.0,500.0,9400.0,25600.0,94.9,0,5.0,5.0,0
500.0,495.0,350.0,33700.0,94.91,0,5.0,5.0,1
479.0,359.0,650.0,29100.0,74.91,0,5.0,4.0,1
479.0,359.0,650.0,29100.0,54.91,0,5.0,4.0,1
479.0,159.0,1250.0,13400.0,34.91,0,5.0,2.0,1
289.0,381.0,750.0,1000.0,76.88,0,3.0,4.0,0
165.0,97.0,600.0,750.0,56.88,0,2.0,1.0,0
76.0,77.0,450.0,1050.0,36.88,0,1.0,1.0,0
448.0,407.0,200.0,600.0,74.91,0,5.0,5.0,1
166.0,161.0,450.0,200.0,54.91,0,3.0,2.0,1
166.0,0.0,1050.0,0.0,28.72,1,3.0,0.0,1
500.0,471.0,3800.0,1100.0,90.46,0,5.0,5.0,1
485.0,287.0,4100.0,1050.0,70.46,0,5.0,4.0,1
400.0,263.0,3550.0,1350.0,50.46,0,4.0,4.0,1
400.0,263.0,3550.0,1350.0,30.46,0,4.0,4.0,1
300.0,177.0,2200.0,200.0,10.46,0,3.0,2.0,1
476.0,500.0,2700.0,700.0,94.19,0,5.0,5.0,0
452.0,433.0,2700.0,700.0,74.19,0,5.0,5.0,0
376.0,433.0,2600.0,1000.0,54.19,0,4.0,5.0,0
276.0,254.0,2700.0,800.0,31.45,1,3.0,4.0,0
113.0,100.0,1700.0,350.0,11.45,1,2.0,1.0,0
400.0,451.0,250.0,1950.0,94.9,0,4.0,5.0,0
100.0,246.0,350.0,1050.0,74.9,0,1.0,3.0,0
39.0,159.0,450.0,700.0,35.62,1,1.0,2.0,0
39.0,159.0,450.0,700.0,15.62,1,1.0,2.0,0
489.0,500.0,10450.0,4450.0,92.14,0,5.0,5.0,0
489.0,429.0,10450.0,4750.0,33.76,1,5.0,5.0,0
416.0,428.0,10450.0,4750.0,13.76,1,5.0,5.0,0
500.0,452.0,1050.0,14750.0,34.9,0,5.0,5.0,1
400.0,354.0,8050.0,500.0,94.91,0,4.0,5.0,1
400.0,354.0,8050.0,500.0,74.91,0,4.0,5.0,1
400.0,354.0,8050.0,500.0,54.91,0,4.0,5.0,1
300.0,128.0,7850.0,50.0,34.91,0,3.0,2.0,1
472.0,300.0,31550.0,400.0,94.91,0,5.0,3.0,1
492.0,480.0,45600.0,7500.0,34.91,0,5.0,5.0,1
369.0,204.0,39050.0,5450.0,14.91,0,4.0,3.0,1
292.0,84.0,29450.0,3150.0,23.08,1,3.0,2.0,1
477.0,391.0,46550.0,2000.0,74.91,0,5.0,4.0,1
377.0,391.0,40900.0,2300.0,54.91,0,4.0,4.0,1
200.0,281.0,20200.0,1000.0,86.23,0,2.0,4.0,0
178.0,178.0,20600.0,750.0,28.31,1,2.0,2.0,0
78.0,152.0,14300.0,1050.0,8.31,1,1.0,2.0,0
500.0,401.0,27150.0,900.0,74.92,0,5.0,5.0,1
500.0,401.0,27150.0,900.0,54.92,0,5.0,5.0,1
476.0,401.0,27150.0,900.0,34.92,0,5.0,5.0,1
411.0,201.0,27750.0,750.0,14.92,0,5.0,3.0,1
500.0,400.0,950.0,450.0,36.75,1,5.0,4.0,0
83.0,179.0,750.0,750.0,16.75,1,1.0,2.0,0
391.0,428.0,300.0,600.0,94.92,0,4.0,5.0,0
391.0,428.0,300.0,600.0,74.92,0,4.0,5.0,0
391.0,428.0,300.0,600.0,54.92,0,4.0,5.0,0
391.0,335.0,300.0,600.0,34.92,0,4.0,5.0,0
91.0,64.0,300.0,750.0,14.92,0,1.0,1.0,0
479.0,480.0,12000.0,2750.0,74.9,0,5.0,5.0,0
300.0,359.0,7650.0,3950.0,37.8,1,3.0,5.0,0
495.0,488.0,900.0,12600.0,94.91,0,5.0,5.0,1
495.0,488.0,900.0,12600.0,74.91,0,5.0,5.0,1
395.0,200.0,1650.0,6300.0,54.91,0,4.0,2.0,1
367.0,100.0,1950.0,3850.0,34.91,0,4.0,1.0,1
300.0,325.0,5500.0,1000.0,94.92,0,3.0,4.0,1
300.0,325.0,5500.0,1000.0,74.92,0,3.0,4.0,1
300.0,325.0,5500.0,1000.0,54.92,0,3.0,4.0,1
300.0,325.0,5500.0,1000.0,34.92,0,3.0,4.0,1
200.0,195.0,2500.0,1600.0,37.9,1,2.0,4.0,1
400.0,500.0,300.0,2600.0,80.86,0,4.0,5.0,1
400.0,500.0,300.0,2600.0,60.86,0,4.0,5.0,1
283.0,168.0,1200.0,1700.0,40.86,0,3.0,2.0,1
188.0,68.0,1500.0,1350.0,20.86,0,3.0,1.0,1
500.0,300.0,3600.0,7750.0,74.91,0,5.0,3.0,1
500.0,100.0,4000.0,2550.0,54.91,0,5.0,1.0,1
500.0,390.0,15150.0,1150.0,94.91,0,5.0,4.0,0
500.0,362.0,15150.0,1150.0,74.91,0,5.0,4.0,0
500.0,362.0,15150.0,1150.0,54.91,0,5.0,4.0,0
400.0,262.0,12200.0,1450.0,34.91,0,4.0,3.0,0
148.0,200.0,5200.0,1500.0,14.91,0,2.0,2.0,0
500.0,496.0,200.0,4450.0,94.91,0,5.0,5.0,0
360.0,396.0,450.0,4350.0,74.91,0,4.0,4.0,0
260.0,307.0,450.0,4650.0,54.91,0,3.0,4.0,0
60.0,294.0,300.0,5250.0,34.91,0,1.0,4.0,0
426.0,479.0,9700.0,13700.0,94.91,0,5.0,5.0,0
257.0,335.0,5850.0,11450.0,74.91,0,3.0,4.0,0
257.0,335.0,5850.0,11450.0,54.91,0,3.0,4.0,0
257.0,250.0,5850.0,11450.0,34.91,0,3.0,4.0,0
100.0,151.0,1950.0,7350.0,20.69,1,1.0,3.0,0
100.0,151.0,1950.0,7350.0,0.69,1,1.0,3.0,0
313.0,171.0,3000.0,6950.0,87.05,0,4.0,2.0,1
313.0,100.0,3300.0,3950.0,67.05,0,4.0,1.0,1
300.0,100.0,2950.0,4250.0,47.05,0,3.0,1.0,1
500.0,494.0,4600.0,2250.0,94.12,0,5.0,5.0,1
500.0,400.0,4700.0,2150.0,74.12,0,5.0,4.0,1
500.0,400.0,4700.0,2150.0,54.12,0,5.0,4.0,1
500.0,400.0,4700.0,2150.0,34.12,0,5.0,4.0,1
300.0,172.0,4150.0,1550.0,14.12,0,3.0,2.0,1
400.0,215.0,3550.0,6800.0,92.35,0,4.0,3.0,1
400.0,62.0,3850.0,3950.0,72.35,0,4.0,2.0,1
400.0,386.0,9700.0,700.0,94.91,0,4.0,4.0,0
300.0,350.0,5450.0,1000.0,74.91,0,3.0,4.0,0
100.0,350.0,1400.0,1600.0,54.91,0,1.0,4.0,0
100.0,350.0,1400.0,1900.0,23.59,1,1.0,4.0,0
100.0,250.0,1500.0,1550.0,3.59,1,1.0,3.0,0
300.0,428.0,250.0,3100.0,74.9,0,3.0,5.0,0
242.0,328.0,550.0,3000.0,54.9,0,3.0,4.0,0
149.0,248.0,450.0,2400.0,22.54,1,2.0,3.0,0
177.0,309.0,300.0,1100.0,72.19,0,2.0,4.0,0
35.0,189.0,150.0,1700.0,25.04,1,1.0,4.0,0
184.0,313.0,4250.0,1150.0,54.91,0,2.0,4.0,0
56.0,313.0,2200.0,1750.0,20.98,1,1.0,4.0,0
484.0,500.0,200.0,10200.0,74.91,0,5.0,5.0,0
326.0,400.0,500.0,7150.0,54.91,0,4.0,4.0,0
326.0,400.0,500.0,7150.0,34.91,0,4.0,4.0,0
242.0,400.0,500.0,7750.0,29.38,1,3.0,4.0,0
242.0,400.0,500.0,7750.0,9.38,1,3.0,4.0,0
469.0,500.0,13100.0,19000.0,94.92,0,5.0,5.0,0
162.0,406.0,5250.0,19900.0,74.92,0,2.0,5.0,0
162.0,406.0,5250.0,19900.0,54.92,0,2.0,5.0,0
162.0,406.0,5250.0,19900.0,34.92,0,2.0,5.0,0
162.0,406.0,5250.0,19900.0,14.92,0,2.0,5.0,0
162.0,406.0,5250.0,20200.0,23.35,1,2.0,5.0,0
100.0,310.0,2500.0,18450.0,3.35,1,1.0,4.0,0
412.0,400.0,4600.0,25750.0,94.92,0,5.0,4.0,1
412.0,300.0,4700.0,17650.0,74.92,0,5.0,3.0,1
276.0,100.0,1650.0,8600.0,54.92,0,4.0,1.0,1
276.0,100.0,1650.0,8600.0,34.92,0,4.0,1.0,1
500.0,179.0,11900.0,4450.0,94.91,0,5.0,2.0,1
500.0,179.0,11900.0,4450.0,74.91,0,5.0,2.0,1
386.0,179.0,9950.0,4750.0,54.91,0,4.0,2.0,1
500.0,324.0,14250.0,100.0,94.91,0,5.0,4.0,0
500.0,323.0,14250.0,100.0,74.91,0,5.0,4.0,0
500.0,323.0,14250.0,100.0,54.91,0,5.0,4.0,0
300.0,298.0,8600.0,1000.0,34.72,1,3.0,4.0,0
200.0,298.0,5000.0,1300.0,14.72,1,2.0,4.0,0
439.0,500.0,6750.0,1800.0,71.17,0,5.0,5.0,0
439.0,442.0,6750.0,1800.0,51.17,0,5.0,5.0,0
339.0,298.0,4800.0,2050.0,37.31,1,4.0,3.0,0
178.0,100.0,2200.0,600.0,17.31,1,2.0,1.0,0
500.0,400.0,1350.0,1200.0,75.84,0,5.0,4.0,0
500.0,400.0,1350.0,1200.0,55.84,0,5.0,4.0,0
350.0,400.0,1100.0,1800.0,35.84,0,4.0,4.0,0
100.0,112.0,300.0,1400.0,26.54,1,1.0,2.0,0
6.0,112.0,300.0,1400.0,6.54,1,1.0,2.0,0
483.0,293.0,11500.0,1800.0,74.91,0,5.0,3.0,0
400.0,236.0,8850.0,2100.0,54.91,0,4.0,3.0,0
46.0,110.0,2050.0,2100.0,31.53,1,1.0,2.0,0
487.0,500.0,700.0,8050.0,94.92,0,5.0,5.0,1
452.0,400.0,800.0,7400.0,74.92,0,5.0,4.0,1
452.0,400.0,800.0,7400.0,54.92,0,5.0,4.0,1
338.0,356.0,550.0,7700.0,34.92,0,4.0,4.0,1
338.0,354.0,550.0,7700.0,14.92,0,4.0,4.0,1
165.0,98.0,600.0,3050.0,31.75,1,2.0,1.0,1
165.0,0.0,900.0,0.0,11.75,1,2.0,0.0,1
444.0,296.0,2500.0,9350.0,94.91,0,5.0,3.0,1
400.0,500.0,9000.0,800.0,94.91,0,4.0,5.0,0
400.0,500.0,9000.0,800.0,74.91,0,4.0,5.0,0
400.0,500.0,9000.0,800.0,54.91,0,4.0,5.0,0
300.0,500.0,6200.0,1100.0,34.91,0,3.0,5.0,0
100.0,300.0,2850.0,500.0,23.21,1,1.0,3.0,0
278.0,369.0,450.0,1150.0,94.92,0,3.0,4.0,0
190.0,269.0,600.0,1000.0,74.92,0,2.0,3.0,0
90.0,254.0,450.0,1600.0,28.41,1,1.0,3.0,0
400.0,461.0,5100.0,350.0,94.94,0,4.0,5.0,0
296.0,361.0,5400.0,100.0,74.94,0,3.0,4.0,0
296.0,361.0,5400.0,100.0,54.94,0,3.0,4.0,0
268.0,361.0,5400.0,100.0,34.94,0,3.0,4.0,0
100.0,296.0,3200.0,5500.0,94.94,0,1.0,4.0,0
400.0,498.0,250.0,13600.0,74.93,0,4.0,5.0,1
358.0,398.0,350.0,12450.0,54.93,0,4.0,4.0,1
358.0,340.0,350.0,12450.0,34.93,0,4.0,4.0,1
347.0,240.0,650.0,9600.0,14.93,0,4.0,3.0,1
500.0,404.0,3250.0,2000.0,94.94,0,5.0,5.0,0
436.0,396.0,3250.0,2000.0,74.94,0,5.0,5.0,0
436.0,396.0,3250.0,2000.0,54.94,0,5.0,5.0,0
436.0,396.0,3250.0,2000.0,34.94,0,5.0,5.0,0
44.0,123.0,100.0,350.0,14.94,0,1.0,2.0,0
400.0,405.0,200.0,4550.0,67.88,0,4.0,5.0,0
400.0,405.0,200.0,4550.0,47.88,0,4.0,5.0,0
400.0,405.0,200.0,4550.0,27.88,0,4.0,5.0,0
400.0,405.0,200.0,4850.0,27.73,1,4.0,5.0,0
400.0,405.0,200.0,4850.0,7.73,1,4.0,5.0,0
400.0,463.0,7800.0,19350.0,74.94,0,4.0,5.0,0
100.0,268.0,1950.0,12150.0,54.94,0,1.0,3.0,0
100.0,173.0,1950.0,12450.0,32.12,1,1.0,3.0,0
178.0,381.0,200.0,27250.0,69.13,0,2.0,5.0,0
351.0,382.0,7850.0,28500.0,94.93,0,4.0,4.0,0
200.0,382.0,2650.0,29100.0,74.93,0,2.0,4.0,0
165.0,286.0,2950.0,23750.0,54.93,0,2.0,3.0,0
400.0,478.0,400.0,39650.0,74.93,0,4.0,5.0,0
200.0,278.0,250.0,26100.0,54.93,0,2.0,3.0,0
171.0,200.0,350.0,18600.0,28.81,1,2.0,2.0,0
397.0,500.0,6850.0,40650.0,74.93,0,4.0,5.0,0
334.0,430.0,6850.0,40650.0,54.93,0,4.0,5.0,0
200.0,430.0,3800.0,41250.0,34.93,0,2.0,5.0,0
100.0,230.0,2050.0,24900.0,14.93,0,1.0,3.0,0
100.0,230.0,2050.0,25200.0,28.47,1,1.0,3.0,0
100.0,230.0,2050.0,25200.0,8.47,1,1.0,3.0,0
500.0,427.0,3450.0,25700.0,94.91,0,5.0,5.0,0
400.0,427.0,2550.0,26000.0,74.91,0,4.0,5.0,0
400.0,427.0,2550.0,26000.0,54.91,0,4.0,5.0,0
400.0,427.0,2550.0,26000.0,34.91,0,4.0,5.0,0
100.0,223.0,300.0,20800.0,14.91,0,1.0,3.0,0
100.0,223.0,300.0,21100.0,20.75,1,1.0,3.0,0
100.0,223.0,300.0,21100.0,0.75,1,1.0,3.0,0
400.0,406.0,400.0,26550.0,94.9,0,4.0,5.0,1
400.0,306.0,700.0,22600.0,74.9,0,4.0,4.0,1
400.0,306.0,700.0,22600.0,54.9,0,4.0,4.0,1
400.0,206.0,1000.0,14100.0,34.9,0,4.0,3.0,1
300.0,106.0,1000.0,12900.0,38.2,1,3.0,2.0,1
200.0,0.0,1300.0,0.0,18.2,1,2.0,0.0,1
484.0,400.0,1000.0,400.0,51.33,0,5.0,4.0,0
400.0,400.0,550.0,700.0,31.33,0,4.0,4.0,0
14.0,384.0,150.0,1900.0,26.42,1,1.0,4.0,0
500.0,436.0,10800.0,1250.0,23.18,1,5.0,5.0,0
320.0,399.0,8750.0,1850.0,3.18,1,4.0,5.0,0
423.0,415.0,50.0,15050.0,54.94,0,5.0,5.0,1
352.0,388.0,0.0,15350.0,34.94,0,4.0,5.0,1
316.0,291.0,100.0,12700.0,14.94,0,4.0,4.0,1
447.0,474.0,3100.0,750.0,94.91,0,5.0,5.0,0
423.0,473.0,3100.0,750.0,74.91,0,5.0,5.0,0
400.0,385.0,2650.0,1050.0,54.91,0,4.0,5.0,0
400.0,285.0,2750.0,500.0,34.91,0,4.0,4.0,0
100.0,164.0,450.0,700.0,14.91,0,1.0,3.0,0
13.0,85.0,750.0,700.0,21.12,1,1.0,2.0,0
13.0,85.0,750.0,700.0,1.12,1,1.0,2.0,0
500.0,400.0,13000.0,2400.0,94.91,0,5.0,4.0,0
500.0,400.0,13000.0,2400.0,74.91,0,5.0,4.0,0
500.0,400.0,13000.0,2400.0,54.91,0,5.0,4.0,0
400.0,400.0,11000.0,2700.0,34.91,0,4.0,4.0,0
300.0,305.0,8350.0,3300.0,34.02,1,3.0,4.0,0
213.0,273.0,8350.0,3300.0,14.02,1,3.0,4.0,0
392.0,485.0,2000.0,15450.0,92.73,0,4.0,5.0,0
264.0,385.0,300.0,12750.0,72.73,0,3.0,4.0,0
99.0,385.0,0.0,13650.0,32.29,1,1.0,4.0,0
99.0,385.0,0.0,13650.0,12.29,1,1.0,4.0,0
397.0,400.0,9650.0,21300.0,72.47,0,4.0,4.0,0
200.0,313.0,5250.0,21900.0,52.47,0,2.0,4.0,0
200.0,313.0,5250.0,22200.0,21.79,1,2.0,4.0,0
100.0,313.0,2750.0,22500.0,1.79,1,1.0,4.0,0
400.0,400.0,1100.0,28650.0,54.91,0,4.0,4.0,0
394.0,400.0,1100.0,28650.0,34.91,0,4.0,4.0,0
44.0,114.0,1150.0,24550.0,14.91,0,1.0,3.0,0
